BESCOAT,"Ambalathinkara, Kerala 671531, India"
BEST CORPORATION LTD.,
BEST ENGINEERING COMPANY,
BESTOW INTERNATIONAL,
BETA HEALTH CARE PRODUCTS P.LTD.,
BETHANYA CASHEW COMPANY,"Mavady Post, Enathu Puthoor Rd, Kerala 691507, India"
BETHEL CASHEW COMPANY,
BETHEN PLANTATIONS,"Glenmary Estate, Peerumade (PO), HXGG+78G, Peermade, Idukki, Kuttikkanam, Kerala 685531, India"
BETHSAIDA CASHEW COMPANY,"Kollam Kerala, Kerala 691507, India"
BHAGYAM EXPORTS,"55, GNG St, Varadaraja Puram, Ambattur, Chennai, Tamil Nadu 600053, India"
BHANSALI & CO.,
BHARAT FRITZ WERNER LTD.,
BHARAT PETROLEUM CORPN.LTD.,
BHARATH PAPER CONVERSIONS,"No. 40, 5th Cross, Bharathi Park Rd, Periyar Nagar, Anna Nagar, Coimbatore, Tamil Nadu 641043, India"
BHARATH SEAFOODS,
BHARATH VAIDYASALA,
BHARATIYA SEWA TRUST,
BHARTIYA INTERNATIONAL LTD.,
BHAVANI FOOD INDUSTRIES,"9HR7+5RM, Thiruvalla, Kerala 689101, India"
BHAVANI MENON GARMENTS,
BHOOMI NATURAL PRODUCTS & EXPORTS ,
BHUVANESWARY AYURVEDICS,
BI-ZONE EXPORTS,
BIESSE MANUFACTURING CO.,
BIG BAG INTERNATIONAL P. LTD.,
BIG DRUM INDIA PVT LTD,"Unnamed Road, MCGX+CR6, Venkappanadoddi, Karnataka 562112, India"
BIJU MODERN RICE MILL,"Oottara, Kollengode, JPH2+7X8, Panangattiri, Kerala 678504, India"
BILVA TECHNOLOGIES,"Plot No.257, Sompura Industrial Area 1st Stage, Bengaluru Rural Dist, Nidavanda, Karnataka 562132, India"
BIOTECH RENEWABLE ENERGY,
BIPIN EXPORTS,"20, Kongu Main Rd, SNVS Layout, Muthu Nagar, Renganatha Puram, Tiruppur, Tamil Nadu 641607, India"
BIRIN GARMENTS,"57PJ+26C, SH19, Kaikattipudhur, Avinashi, Tamil Nadu 641654, India"
BISMI CASHEWS,"Sengeni Ammal St, Panruti, Tamil Nadu 607106, India"
BISMI TRADING COMPANY,"EEC Market, Market P.O, Vazhappily, Muvattupuzha, Kerala 686673, India"
BISMILLAH AGRI COMMODITIES,"HMD BUILDING, 18/1640, Karicode, Koikkal, Kollam, Kerala 691004, India"
BISMILLAH AGRO,"Bagha, 2257, Bangladesh"
BLACK BULL TEXTILES,
BLASTLINE  INDIA,"48/2510D4, 2nd Floor, Blastline Corporate Chamber,Pottakuzhi Elamakkakara (PO, Perandoor Rd, Mamangalam, Kaloor, Ernakulam, Kochi, Kerala 682026, India"
BLISS GVS PHARMA LTD.,
BLOOM WORLD,
BLOOMS ENGINEERING,"682 F, Mundur, Thrissur, Kerala 680541, India"
BLOOMS ENTERPRISES,"VW44+P65, Nugegoda, Sri Lanka"
BLOSSOM APPARELS,"1058, Munusamy Salai, KK Nagar West, K. K. Nagar, Chennai, Tamil Nadu 600078, India"
BLOSSOM SHOWER AGRO EXPORTS (P)LTD.,
BLT MARINE P.LTD.,
BLUE BREEZE ENTERPRISE,"SIDCO, Tamil Nadu 641606, India"
BLUE EYES TRADING IMPORT&EXPORT,
BLUE FINE FOODS,
BLUE LEAF TRADING COMPANY,
BLUE MOUNTAIN TEA & COMMODITIES P.LTD.,"167 Hurontario St, Collingwood, ON L9Y 2M1, Canada"
BLUE PRINT SOLUTIONS PVT LTD.,
BLUE SEA (INDIA) EXPORTS,India
BLUE SEAS EXIM,
BLUE STAR EXPORTS,
BLUE WATER FOODS & EXPORTS P. LTD.,
BLUECREST FROZEN FOODS P.LTD.,
BLUEMOUNTAIN EXPORTERS,"14/486, East, Pandikudy, Chullickal, Kochi, Kerala 682001, India"
BNS EXPORTS,
BODYGEAR INTERNATIONAL(P)LTD.,
BOLA RAGHAVENDRA KAMATH & SONS,"Bola Raghavendra Kamath circle, Joduraste, Kukkundoor, Karkala, Karnataka 576117, India"
BOMBAY BURMAH TRADING CORPN.,
BOMBAY RAYON FASHIONS LTD.,
BOMMIDALA ENTERPRISES P.LTD.,
BONNEFOI TRADING,
BOS NATURAL FLAVORS P.LTD.,"Asian House” P.P Road, Pathipalam Allapra (P.O, Perumbavoor Puthencruz Rd, Perumbavoor, Kerala 683553, India"
BOSE EXPORTS,"48FH+P3M, Asher Nagar 60 Feet Rd, Valayankadu South, Tiruppur, Tamil Nadu 641603, India"
BOYZONE FOOTCARE INDIA,India
BOYZONE POLYMERS,
BPL MEDICAL TECHNOLOGIES,
BRAHMINS FOOD INDIA P.LTD.,India
BREMELS RUBBER INDUSTRIES P. LTD.,
BRIGHT AGROTECH,
BRIGHT ENGINEERING COMPANY,"lakshmi, Ganesh Nagar 3rd St, Lakshmi Nagar, Koundampalayam, Coimbatore, Tamil Nadu 641030, India"
BRIGHT STAR GLOBAL TRADING,
BRIGHT TYRE MOULDS&ENGINEERINGS WORKS,
BRITE GARMENTS,"47/1, Periyar St, Erode, Tamil Nadu 638003, India"
BRIZO GLOBAL LOGISTICS PVT LTD.,
BROS INDIA GROUP,"J9C6+WCC, Kayippuram, Muhamma, Kerala 688525, India"
BROTHERS COIR MILLS,
BTI COPPERMATICS INDIA P.LTD.,India
BUILDMET FIBRE P.LTD.,
BURAAK WORLD TRADERS,
BUSTHAN AL WATHANIYA,"P9V4+QVH, Pallipuram, Kerala 688541, India"
C SQUARE INTL PVT LTD,
"C&A FARM FRESH P,.LTD.",
C.2.C. FOODS,
C.JACOB & CO.,
C.K. ENTERPRISES,"1992 NW US Hwy 50, Lone Jack, MO 64070, USA"
C.M.C.EXPORTERS,
C.MOSE,
C.O.T.EXPORTS&IMPORTS,
C.P. EXPORTS,"56, S Car St, Teppam South Bazar, Anna Nagar, Virudhunagar, Tamil Nadu 626001, India"
C.R.EXPORTING & IMPORTING COMPANY,
C.R.GARMENTS,"330/1, Sri Gokula Krishna Nagar Tkt Mills, Palladam Road, Tiruppur - Palladam Rd, AB Nagar, Tiruppur, Tamil Nadu 641605, India"
C.R.I.PUMPS P.LTD.,
C.R.I.RUBBERS,"XI /799, VIJAYAPURAM, Vadavathoor, Kottayam, Kerala 686010, India"
C.S. GARMENTS,"42, Karumarampalayam Rd, Karumarpalayam, Mannarai, Tiruppur, Tamil Nadu 641607, India"
C.SWAMINATHA MUDILIAR,
C.V.S.EXPORTS,"28/4, Millers Rd, Kilpauk, Chennai, Tamil Nadu 600010, India"
CABOT SANMAR LTD.,
CALMET ENGINEERING,"3/176, SS no - 419/5D, Maniyavi Thottam West Arasur, SulurTaluk, Amman Nagar, Coimbatore, Tamil Nadu 641407, India"
CALTECH POLYMERS P.LTD.,"1200 E California Blvd, Pasadena, CA 91125, USA"
CAMILLA STEEL PLANTERS,
CANDOUR TEXPORT,"103, Street, Kozhipannai, Andipalayam, Tiruppur, Tamil Nadu 641687, India"
CANNAN MARINE PRODUCTS,
CANNANORE HANDLOOM EXPORTS,"V9FW+8MW, Elayavoor, Kerala 670005, India"
CANNANORE HOME FURNISHINGS,"Manuelsons, Complex, GH Rd, Mananchira, Kozhikode, Kerala 673001, India"
CANNING INDS. COCHIN LTD.,"G65M+4WR, Caico Rd, Maveli Nagar, Unity Nagar, Kuriachira, Thrissur, Kerala 680006, India"
CANON BALL FASHIONS,"5C6J+J64, Kavandampalayam, Tamil Nadu 638752, India"
CAP SEAFOODS P.LTD.,
CAPITAL CLOTHING CO.,
CAPITAL EXPORTS,"3924 Pulaski Hwy, Abingdon, MD 21009, USA"
CAPITAL KING ROLLER,
CAPITAL KNITS,
CAPITHAN AGENCIES,
CAPITHAN EXPORTING CO.,
CARBORUNDUM UNIVERSAL LTD.,
CARE ONN TRAING,
CARILLON MEDIA,
CARLOO TEXTILE,
CARMEL CASHEWS,
CARONA KNITWEAR,"1,Bridgeway Colony, Extention North, Bridge Way Colony Extension, Tiruppur, Tamil Nadu 641607, India"
CARRIS PIPES,"P.B. No.2, Koovappady P.O, Akanad, Kerala 683544, India"
CARROTS CORPORATION,
CASUAL CLOTHING COMPANY,
CAT COIR,"Coir park 1 Thiruvizha North Road, Post, Mayithara, Cherthala South, Kerala 688539, India"
CATHOLIC ART CENTRE,"Broadway, Church St, Marine Drive, Ernakulam, Kochi, Kerala 682031, India"
CBC FASHIONS,"No.11, M. R. Nagar, Dharapuram Main Rd, MR Nagar, K N P Colony, Tiruppur, Tamil Nadu 641604, India"
CEAKAY INDUSTRIES,"Ponpuzha, Ithithanam Post, Changanacherry Near Saintgits college, Pathamuttom, Kottayam, Ithithanam, Kerala 686535, India"
CEANBLAST EQUIPMENT INDIA,India
CEE BEE EXPORTS,"582M+VXG, Vengamedu, Mangulam, Tiruppur, Tamil Nadu 641603, India"
CEEAY FRAGRANCES,
CEEDEE METALLOYS P.LTD.,
CEEKAY GLOBAL TRADING,
CEEKAY SPECIALITY CHEMICALS,
CENTURY APPARELS P. LTD.,
CENTURY PLYWOOD,
CERES EXPORTERS,
CESARE BONETTI INDIA,India
CEYENAR CHEMICALS P.LTD.,
CHAITHANYA CASHEW COMPANY,
CHAITHANYA HERBALS,"Naruvamoodu, Pallichal, Kerala 695507, India"
CHAMAKALAYIL TRADERS,
CHAMAKKAT HERBAL PRODUCT,
CHANDRA CASHEW FACTORY,"2PCC+JGV, Thevalapuram, Neduvathoor, Kerala 691507, India"
CHANGOER TRADING & EXPORTS P.LTD.,
CHARANKATTU COIR MFG.CO.P.LTD.,"AS Road, J84M+GF5, Kanjikuzhy, Shertallay, Kerala 688524, India"
CHARLY FISHERIES,"WGPV+RXG, Neendakara, Kollam, Kerala 691582, India"
CHASS ENGINEERING,
CHAWLA EXPORTS,
CHEERAKUZHU AGRO DEVELOPERS P.LTD.,
CHEETAH GARMENS,"396M+769, Tiruppur, Tamil Nadu 641605, India"
CHEMEX HYGIENE CONCEPTS,"Dev Building, Door No. 18/100IC, Tali Puthiyapalam Rd, Thali Road, Puthiyapalam, East Tali, Govindapuram, Puthiyapalam, Palayam, Kozhikode, Kerala 673002, India"
CHEMISE INDUS P.LTD.,
CHEMMARATHIL CASHEW CO.,
CHEMMEENS (REGD),"Chemmeens Junction,Karuvekipady, Kochi-682005, Karuvelipady, Kazhuthumuttu, Thoppumpady, Kochi, Kerala 682005, India"
CHERISH KNITS,"81, 2nd Street, New Ramakrishna Puram Mordan Bakery Street, Muthu Nagar, Renganatha Puram, Tiruppur, Tamil Nadu 641607, India"
CHERUKATTU INDUSTRIES,"V8C7+3QX Cherukattu Industries, Aroor gram panchayat, Kochi, Kerala 688534, India"
CHETHANA DRUGS & CHEMICALS,
CHETHANA PHARMACEUTICALS,"X6CJ+F69, Shanti Nagar, Perintalmanna, Kerala 679322, India"
CHINKU SWEETS,
CHIPPY EXPORTS,"Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India"
CHIRACKAL AGRO MILLS,
CHIRACKAL FOOD PRODUCTS,
CHITTOOR TRADERS,"Chittoor, Andhra Pradesh, India"
CHOICE CASHEW INDUSTRIES,
CHOICE TRADING CORPN. LTD.,
CHOLAYIL PVT LTD.,
CHOTHY ENTERPRISES,
CHRIS COTTON,
CHRISTY APPARELS,"SR Nagar, Periyandipalayam, Tiruppur, Tamil Nadu 641687, India"
CHROMETAN EXPORTS P.LTD.,
CIGFIL LTD.,"Shop No. 70, Tumkur Rd, Goraguntepalya, Yeswanthpur, Bengaluru, Karnataka 560022, India"
CIHANBLAST EQUIPMENT,
CII GUARDIAN INTERNATIONAL LTD.,"16B, CSEZ, Kakkanad, Kerala 682037, India"
CISAN BLAST EQUIPMENT,
CLAIRON FILTERS,"Plot. No.41, 37, CSEZ, Kakkanad, Kochi, Kakkanad, Kerala 682037, India"
CLASSIC,
CLASSIC COIR FACTORY,"IV/833, MSP, Valavanad, Pollethai, Alappuzha, Kerala 688522, India"
CLASSIC COOLING TOWERS,"No. 566, Swaminathapuram Village, Vadavalli, Panchayat, Taluk, Annur, Tamil Nadu 641697, India"
CLASSIC ENTERPRISES,
CLASSIC EXPORTS,"212, Capital Plaza, Pocket-d, Inder Enclave, Paschim Vihar, Paschim Vihar, Block J, Reserve Bank Enclave, Paschim Vihar, Delhi, 110087, India"
CLASSIC FLOOR FURNISHINGS,
CLASSIC GALLARY & LEISURE (P)LTD.,"B12-64/10,maltekadi road,Prashant nagar garden square, Ramnagar, Wadali Naka, Amravati, Maharashtra 444601, India"
CLASSIC GRAPHICS,"7969 Enterprise Dr, Newark, CA 94560, USA"
CLASSIC HOME FURNISHING P. LTD.,
CLASSIC SPICES P.LTD.,
CLEANBLAST EQUIPMENT,
CLIFTON EXPORT,
CML BIOTECH P.LTD.,
COASTAL ENTERPRISES,
COC INTERNATIONAL TRADERS,
COCHIN CADALAS P.LTD.,"Kochi, Kerala, India"
COCHIN CONDIMENTS P.LTD.,"Kochi, Kerala, India"
COCHIN COSMOS FOODS LTD.,"Kochi, Kerala, India"
COCHIN DIES AND MOULDS,"Kochi, Kerala, India"
COCHIN EXPORTS,"Federal Park, Vennala, Ernakulam, Kochi, Kerala 682028, India"
COCHIN EXPORTS  ,"Federal Park, Vennala, Ernakulam, Kochi, Kerala 682028, India"
COCHIN FROZEN FOOD EXPORTS P. LTD.,"Kochi, Kerala, India"
COCHIN MINERALS AND RUTILE LTD.,"Poorna Nagar Park,, 4952+GWW, Periyar Nagar, Aluva, Kerala 683101, India"
COCHIN RECLAIM & RUBBER,"Kochi, Kerala, India"
COCHIN RUBBER INDUSTRIES,"Kochi, Kerala, India"
COCHIN RUBBERS,"23B, Major, Industrial Estate, South Kalamassery, Kalamassery, Kochi, Kerala 683109, India"
COCHIN SURFACTANTS P.LTD.,"PLOT no 63, Edayar, Kerala 683502, India"
COCHIN TRADERS COCHIN,"20/46B, Near I.O.C Petrol Pump, Palluruthy Veli, Aroor - Thoppumpady Rd, Palluruthy, Kochi, Kerala 682006, India"
COCO  FIBRE TEX,"G83H+F9Q, Aarattuvazhi, Kanjiramchira, Aryad South, Alappuzha, Kerala 688007, India"
COCO-LATEX EXPORTS,"No-7, First Floor, Kodava Samaja Building, First Main, Vasanth Nagar, Vasanth Nagar, Bengaluru, Karnataka 560052, India"
COCOMATS INTERNATIONAL,
COCONA IMPEX,
COCONUT PRODUCT IMPEX,
COCOSHOPE,
COCOTERO,
COCOTEX,
COIMBATORE POTTERIES & REFRACTORIES,"Coimbatore, Tamil Nadu, India"
COINS FOODS & SPICES (P) LTD.,
COIR ART,
COIR FLEX,"Building No.X11, Pattanakkad, Cherthala, Pattanakkad, Kerala 688531, India"
COIR FLOOR FURNISHING CO.,"Kalyan Villa, Vellakinar Rd, Vellakkinar, Alappuzha, Kerala 688001, India"
COIR HOME,
COIR MATES INDIA,"TP-12/498K, Varanad PO, Cherthala, Pin: 688539, Alappuzha, Cherthala, Kerala 688524, India"
COIR TEX INTERNATIONAL,
COIR TUFT INTERNATIONAL P.LTD.,
COIRDEC INTERNATIONAL,
COIRTEX-INDIA,India
COLONIALISTS LANDMARK COSMETICS INDIAN PVT LTD.,
COLORLINES CLOTHING,
COLOUR PLANT GARMENTS,
COMET EXPORTS,"J88R+699, Kanjikuzhy, Kanjikkuzhi, Kerala 688525, India"
CONCORD POLYMERS,
CONNECTIVITY INDIA P.LTD.,India
CONNISSEUR FASHION,
CONSOLIDATED TEA CORPORATION,
CONSOLIDATED WOOD INDUSTRIES,"Chingavanam, Kerala 686007, India"
CONTINENTAL TRADES & AGENCIES,
COOLMATE REFERIGERATION,
COONOOR TEA ESTATES CO. LTD.,"Coonoor, Tamil Nadu, India"
COSMIK INDUSTRY,"514/7, Pothiyampalayam, Road, Arasur, Tamil Nadu 641407, India"
COSMO ELECTRICAL AGENCIES,
COTSFAB EXPORTS,
COTTAGE ARTS EMPORIUM,"No. 29, TT Krishnamachari Rd, CIT Colony, Mylapore, Chennai, Tamil Nadu 600018, India"
COTTAGE EXPO CRAFTS,
COTTON ASIA TEXTILE INDUSTRIES,
COTTON BASE,
COTTON BLOSSOM,
COTTON BUDS INC.,"2a, PN Rd, Palanisamy Nagar, Vengamedu, Poyampalayam, Tiruppur, Tamil Nadu 641602, India"
COTTON COTTAGE,
COTTON WOOD,"Cottonwood, AZ, USA"
COTTON WORLD EXPORTS & IMPORTS,"3J93+84V, Talacauvery Layout, Amrutahalli, Bengaluru, Karnataka 560092, India"
COTTONS,
COVAI EXIM,"B No.10-1, Krishna Nagar, Maniyarkaranpalayam Road, Periyar Nagar, Anna Nagar, Coimbatore, Tamil Nadu 641006, India"
COVEMA FILAMENTS LTD.,"14-B, CSEZ, Kakkanad, Kerala 682037, India"
CPC LTD.,
CPS TEXTILES P. LTD.,"26A, Kangayam Rd, opp. JMHS School, Kaliyappa Nagar, Cheran Nagar, Lakshmi Garden, Tiruppur, Tamil Nadu 641604, India"
CRAFT INDIA FOOTWEAR CALICUT,"Kozhikode, Kerala, India"
CRAFT INDIA INC.,India
CRAFT KNIT GARMENTS,"4/684 Nochipalayam Road Veerapandi Post, Palladam Rd, Tiruppur, Tamil Nadu 641605, India"
CRAFTERS,
CRAFTSMAN AUTOMATION P. LTD.,
CRAIGMORE PLANTATIONS (INDIA) LTD.,India
CREATIVE APPARELS,"21-KM, off Ferozepur Road, near Rohi Nala, Dullu Kalan, Lahore, Punjab, Pakistan"
CREATIVE KNITS,"Sector 24, Plot # 61, 62, Sector 24 Korangi Industrial Area, Karachi, Karachi City, Sindh, Pakistan"
CREATIVE TRADE LINKS,
CREATIVE WARDROBES(I)P.LTD.,
CRESCENT INTERNATIONAL TYRE TREADS,"9/22 HA IDA, Nalam Mile, ALUVA, Kerala 683112, India"
CRESCENT POLYMERS (P)LTD.,
CRESCENT SEAFOOD P.LTD.,
CRESCO ENTERPRISES P.LTD.,
CRESST CREATIONS,"5050 Quorum Dr Ste 700, Dallas, TX 75254, USA"
CROSSINGS INTERNATIONAL DISTRIBUTION,"682037, CSEZ, Kochi, Kakkanad, Kerala 682037, India"
CROUWN KNITWEAR,
CROWN TIMBERS,"20730 Block 3 Industrial, Gaborone, Botswana"
CRUST N CRUMB FOODINGRE P.LTD.,
CTA APPARELS P.LTD.,"D 235, D Block, Sector 63, Noida, Uttar Pradesh 201301, India"
CURRENT BOOKS P.LTD.,
CYGNUS CONVERJENCE P.LTD.,
D.C. MILLS,"Valavanadu, Kalavoor P.O., Kanjikuzhy, Ward 1, Alappuzha, Kerala 688522, India"
D.C.BOOKS,
D.C.PRESS (P) LTD.,"Washington, DC, USA"
D.G.EXIM,"Fortune Gateway, Guru Gobindsinhji Marg, TP 13, Chhani Jakatnaka, Vadodara, Gujarat 391740, India"
D.M.EXPORTS,"PLOT NO 54 DIAMOND NAGAR INDUSTRIAL ESTATE, behind MARKETING YARD, Mahuva, Gujarat 364290, India"
D.M.G EXPORTS,"42/60, Kumar Nagar, Renganatha Puram, Tiruppur, Tamil Nadu 641602, India"
D.P. INTERNATIONAL EXIM,
D.S.P. KNITTING COMPANY,"Bridge Way Colony Extension, Tiruppur, Tamil Nadu 641602, India"
D.V. DEO INDUSTRIAL LTD.,"PLOT NO 9 MAJOR, Industrial Estate, South Kalamassery, Kalamassery, Kochi, Kerala 683109, India"
D.V.DEO INDUSTRIAL LTD.,"PLOT NO 9 MAJOR, Industrial Estate, South Kalamassery, Kalamassery, Kochi, Kerala 683109, India"
D2D INTERNATIONAL,"1/37, Nochipalayam, Veerapandi, Tiruppur, Tamil Nadu 641605, India"
DABUR INDIA LTD.,
DAFAB EXPORTS P.LTD.,
DAILY EXPORTS,
DAKSH EXIM SOLUTIONS P.LTD.,
DAKSH INDIA SOURCING,"Sector 87 Besides city motors and vij garden, Sector 90 Rd, Sector 87, Gurugram, Haryana 122004, India"
DAMA BOOKS,
DAMODHAR INDUSTRIES,
DANISH INTL,
DAR INTERNATIONAL,
DD EXPORTS,
DEAL BRUNCH,
DEAL WELL,
DEBURGE INTERNATIOAL,
DECAAN TRADERS,"Shop No. 23 1-56 & 57, beside MCH Office, Chowk Mohammed Khan, Charminar, Ghansi Bazaar, Hyderabad, Telangana 500002, India"
DECE TOOLS,"2XXQ+F5F, Gopalakrishnapuram, Ganapathy, Coimbatore, Tamil Nadu 641006, India"
DECENT HANDICRAFTS,"28/243,Handicraft Market, Agra, Raja Mandi, Gokul Pura, Shahganj, Agra, Uttar Pradesh 282002, India"
DECO DE TREND,"Sriperumbudur Taluk, 4/371, Vandalur - Wallajabad Road, David Nagar, Padappai, Chennai, Tamil Nadu 601301, India"
DECOR MATS P.LTD.,
DECOTECH INNOVATIONS,
DEE DEE INTERNATIONAL,"279/14 Baba, Gangapuri Road, near Shiv Mandir, Netaji Colony, Panipat, Haryana 132103, India"
DEECEE INTERNATIONAL TRADING CORPN.,
DEEKAY KNITWEARS,"SF NO.229, KARAIPUDHUR ARULPURAM, PALLADAM, RAOD, Arulpuram, Tiruppur, Tamil Nadu 641605, India"
DEENARI INDIA OVERSEAS TRADING,"Deenari, Uttar Pradesh 231213, India"
DEEPA AGENCIES,"39/1384 Four Star Buildings Chittoor Road Valanjambalam, Ernakulam South, Kochi, Kerala 682016, India"
DEEPAK HOSIERY MILLS,
DEEPAM BAG INDUSTRIES,
"DEFAB EXPORTS P,LTD.",
DEJAI KNIT GARMENTS,
DELICIOUS CASHEWS,
DELISH CASHEW INDUSTRIES,
DELPHI CONNECTION SYSTEMS INDIA LTD.,India
DELSEA EXPORTS P.LTD.,"Nambiapuram, Palluruthy, Kochi, Kerala 682006, India"
DELTA EXPORTS&IMPORTS,"293, Dhan Mill Rd, Chhatarpur Hills, Pocket D, Dr Ambedkar Colony, Chhatarpur, New Delhi, Delhi 110030, India"
DELTA PLYWOODS AND BOARDS,"Iringole Rd, PO, Perumbavoor, Kerala 683548, India"
DELUXE KNITTING MILLS,
DEO DAT,
DESIGN & INTERIORS,
DESIGN FOOTCARE,
DESNAT ENLT WEARS,
DETLISH RUGS,
DEVANSHI EXPORTS P.LTD.,
DEVICOLAM DISTILLERIES LTD,"Parakkamugal Infopark Rd, Infopark Campus, Kochi, Kakkanad, Kerala 682030, India"
DHANALAKSHMI WEAVING WORKS,"AKG Nagar Housing Colony, Kakkat, Kannur, Kerala 670005, India"
DHANAM EXPORTS,"3/247, Senthil Nagar, Ganapathi Palayam, Kangayam Main Road, Tamilnadu, Padiyur, Nachipalayam, Tamil Nadu 638701, India"
DHANAM TEXTILES,"30, Coral Merchant Street, Mannadi, George Town, Chennai, Tamil Nadu 600001, India"
DHANU ENTERPRISES,"R-90, 2nd Stage, KSSIDC Industrial Estate, Madhugiri Rd, Antharasanahalli, Tumakuru, Arakere, Karnataka 572106, India"
DHANWANTHRY OUSHADASALA,
DHARAMVIR EXPORTS P.LTD.,"A-112, Defence Colony, Block F, Defence Colony, New Delhi, Delhi 110024, India"
DHATHRI AYURVEDA P.LTD.,
DHRONI AYURVEDA,
DIA EXPORTS,"E 77, EPIP, Site V, Kasana, Block H, Surajpur Site V, Greater Noida, Uttar Pradesh 203202, India"
DIADORA SHOES P.LTD,
DIAMOND FOOD PRODUCTS,
DIAMOND PLYWOOD,
DIAMOND ROLLER FLOUR MILLS P.LTD.,
DICKEY EXPORTS,
DIFFERENT SHADES,
DIGNITY INNOVATION,
DILEEP INDUSTRIES,
DIMESCO FOOTCARE P.LTD.,
DINERS FOOD INC.,
DINERS FOOD PRODUCTS P.LTD,
DINESH TEXTILES,
DISHA CORPORATE,
DIVA EXPORTS P.LTD.,"3/2690 Ground Floor, Near 1st Tabut Momnawad Salabatpura, Salabatpura, Surat, Gujarat 395003, India"
DIVINE ATMOS PVT LTD,
DIVINE AYURVEDIC HERITAGE P.LTD.,
DIVINE RETREAT CENTRE CHARITABLE SOCIETY,
DIVYA EXPORTS,"26, C S C, B-10, Vasant Kunj, Vasant Kunj, Pocket 10, Sector B, Vasant Kunj, New Delhi, Delhi 110070, India"
DIXCY TEXTILES P.LTD.,
DIYA ENTERPRISES,
DOLIANDER EXPORTS,
DOLLAR INDUSTRIES LTD.,
DOLPHIN EXIM,
DOLPHIN GARMENTS,"67RW+XV5 Free Zone، El Sharq, Port Said Governorate 8570010, Egypt"
DOLPHIN RUBBER INDUSTRIES,"Industrial Development Plot, Poovanthuruthu, Kottayam, Kerala 686012, India"
DOLPHIN WIRES PVT LTD.,
DON TEX,"8/24 F ANGERIPALAYAM ROAD OPP.KONGU VELLALAR SCHOOL TIRUPUR, Mahavishnu Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India"
DOTS MARKETING,
DREAMS EXPORTS,"7G3C+5GX, Thattarambalam, Mavelikara, Kannamangalam North, Kerala 690103, India"
DUBAI COLLECTION,Dubai - United Arab Emirates
DUBAI IMPORTS&EXPORTS,Dubai - United Arab Emirates
DUINKOP ENTERPRISES P.LTD.,"Dasanaikenpalayam (po), Pollachi TK, SF 58, Palladam Main Road, Pongalur, Tamil Nadu 642202, India"
DURA IMPEX,
DURO COMPOUNDS,
DURO OVERSEAS TRDING HOUSE,"1143, Mettupalayam Rd, near Murugan Mills, Nesavaalar Colony, Coimbatore, Tamil Nadu 641043, India"
DURO PACK INDUSTRIES,
DUROFLEX EXPORTS (P) LTD.,
DUSTAN WOOD,"Kurichy, Thuruthy, Kerala 686532, India"
DUTCH  PLANTIN COIR INDIA P.LTD.,India
DUTY FREE DISTRIBUTION SERVICES P.LTD.,
DYNAMIC DRILLING COMPANY P.LTD.,
DYNAMIC ENGINEERING,
DYNAMIC ORTHOPEADICS P. LTD.,
DYNAMIC TECHNO MEDICALS PVT. LTD.,"Kodikuthimala, Ashokapuram, Edathala, Aluva, Kerala 683101, India"
E.M. FASHION WEAR,
EAGLE EYE INC.,
EAPEN JOSEPH & CO.,
EAST COAST CLOTHING CO.P.LTD.,
EAST WEST COIR EXPORTS,
EASTEA CHAI P.LTD.,
EASTERN CLOTHING CO.,
EASTERN CONDIMENTS P.LTD.,
EASTERN ENGINEERS,"SF.No.418,Karukkankattor pirivu,Covai main road, Perundurai, Tamil Nadu 638052, India"
EASTERN EXPORTS,"508, 5th Floor, Central Square, New, near KB ROYAL PHOENIX, Chandkheda, Ahmedabad, Gujarat 382424, India"
EASTERN RUG MILLS,"CCSB Rd, Civil Station Ward, Alappuzha, Kerala 688001, India"
EASTERN TREADS LTD.,
EASTMAN EXPORTS GLOBAL CLOTHING  ,
EASTMAN EXPORTS GLOBAL CLOTHING,
EASTMAN GLOBAL CLOTHING P.LTD.,
EASY TECH CNC MACHINERY MNFG.,
EBENEZER CASHEW CO.,"Colorado, USA"
EBENEZER PRESS P.LTD.,
EBENEZER PRINTPACK PRIVATE LIMITED,
ECO RUBBER,
ECO TOUCH LLP,"No 1 Garden View Opp Mohan Apartments B B T Wadi, Yari Rd, Jeet Nagar, Versova, Andheri West, Mumbai, Maharashtra 400061, India"
ECO WARE,
ECOM GILL COFFEE TRADING P.LTD.,
ECONNECTIIVITY INDIA P.LTD.,India
ECONOMIC FOOD SOLUTIONS P.LTD.,
ECOSOL,
ECOWOOD EXPORTS P. LTD.,
ECOWOOD LTD.,
EDEN ESTATE,
EDEN EXPORTS,
EGATE INTERNATIONAL,"Lane 1, VRWA, near State Bank of India, Vyttila, Ernakulam, Kochi, Kerala 682019, India"
EL TE MARINE PRODUCTS,
ELAN EXPORTS,"37QR+8H7, Tiruppur, Tamil Nadu 641687, India"
ELECTRIC & ELECTRONIC EQUIPMENTS,
ELECTRO MEC,
ELECTRONIC CONTROLS&DISCHARGE SYSTEMS P.,
ELEMENTS HOMESTEAD PRODUCTS P.LTD.,
ELGI ELECTRIC AND INDS. LTD.,
ELGI EQUIPMENTS LTD.,
ELGI RUBBER CO.LTD.,
ELITE CLOTHING CO.,
ELITE ENERPRISES,
