Exporter Name,Address,District,State
CBC FASHIONS,"No.11, M. R. Nagar, Dharapuram Main Rd, MR Nagar, K N P Colony, Tiruppur, Tamil Nadu 641604, India",,Tamil Nadu
CEAKAY INDUSTRIES,"Ponpuzha, Ithithanam Post, Changanacherry Near Saintgits college, Pathamuttom, Kottayam, Ithithanam, Kerala 686535, India",,Kerala
CEE BEE EXPORTS,"582M+VXG, Vengamedu, Mangulam, Tiruppur, Tamil Nadu 641603, India",,Tamil Nadu
CHAITHANYA HERBALS,"Naruvamoodu, Pallichal, Kerala 695507, India",,Kerala
CHANDRA CASHEW FACTORY,"2PCC+JGV, Thevalapuram, Neduvathoor, Kerala 691507, India",,Kerala
CHARANKATTU COIR MFG.CO.P.LTD.,"AS Road, J84M+GF5, Kanjikuzhy, Shertallay, Kerala 688524, India",,Kerala
CHARLY FISHERIES,"WGPV+RXG, Neendakara, Kollam, Kerala 691582, India",,Kerala
CHEETAH GARMENS,"396M+769, Tiruppur, Tamil Nadu 641605, India",,Tamil Nadu
CHEMEX HYGIENE CONCEPTS,Al Thanayah Fourth - 30 13 St - القوز - منطقة القوز الصناعية 2 - دبي - United Arab Emirates,,دبي
CHEMMEENS (REGD),"Chemmeens Junction,Karuvekipady, Kochi-682005, Karuvelipady, Kazhuthumuttu, Thoppumpady, Kochi, Kerala 682005, India",,Kerala
CHERISH KNITS,"81, 2nd Street, New Ramakrishna Puram Mordan Bakery Street, Muthu Nagar, Renganatha Puram, Tiruppur, Tamil Nadu 641607, India",,Tamil Nadu
CHERUKATTU INDUSTRIES,"V8C7+3QX Cherukattu Industries, Aroor gram panchayat, Kochi, Kerala 688534, India",,Kerala
CHETHANA PHARMACEUTICALS,"X6CJ+F69, Shanti Nagar, Perintalmanna, Kerala 679322, India",,Kerala
CHIPPY EXPORTS,"Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",,Tamil Nadu
CHITTOOR TRADERS,"Chittoor, Andhra Pradesh, India",,Andhra Pradesh
CHRISTY APPARELS,"SR Nagar, Periyandipalayam, Tiruppur, Tamil Nadu 641687, India",,Tamil Nadu
CIGFIL LTD.,"Shop No. 70, Tumkur Rd, Goraguntepalya, Yeswanthpur, Bengaluru, Karnataka 560022, India",Bangalore Division,Karnataka
CII GUARDIAN INTERNATIONAL LTD.,"16B, CSEZ, Kakkanad, Kerala 682037, India",,Kerala
CLAIRON FILTERS,"Plot. No.41, 37, CSEZ, Kakkanad, Kochi, Kakkanad, Kerala 682037, India",,Kerala
CLASSIC COIR FACTORY,"IV/833, MSP, Valavanad, Pollethai, Alappuzha, Kerala 688522, India",,Kerala
CLASSIC COOLING TOWERS,"No. 566, Swaminathapuram Village, Vadavalli, Panchayat, Taluk, Annur, Tamil Nadu 641697, India",,Tamil Nadu
CLASSIC EXPORTS,"212, Capital Plaza, Pocket-d, Inder Enclave, Paschim Vihar, Paschim Vihar, Block J, Reserve Bank Enclave, Paschim Vihar, Delhi, 110087, India",Delhi Division,Delhi
CLASSIC GALLARY & LEISURE (P)LTD.,"B12-64/10,maltekadi road,Prashant nagar garden square, Ramnagar, Wadali Naka, Amravati, Maharashtra 444601, India",Amravati Division,Maharashtra
CLASSIC GRAPHICS,"7969 Enterprise Dr, Newark, CA 94560, USA",Alameda County,California
COCHIN CADALAS P.LTD.,"Kochi, Kerala, India",,Kerala
COCHIN CONDIMENTS P.LTD.,"Kochi, Kerala, India",,Kerala
COCHIN COSMOS FOODS LTD.,"Kochi, Kerala, India",,Kerala
COCHIN DIES AND MOULDS,"Kochi, Kerala, India",,Kerala
COCHIN EXPORTS,"Federal Park, Vennala, Ernakulam, Kochi, Kerala 682028, India",,Kerala
COCHIN EXPORTS  ,"Federal Park, Vennala, Ernakulam, Kochi, Kerala 682028, India",,Kerala
COCHIN FROZEN FOOD EXPORTS P. LTD.,"Kochi, Kerala, India",,Kerala
COCHIN MINERALS AND RUTILE LTD.,"Poorna Nagar Park,, 4952+GWW, Periyar Nagar, Aluva, Kerala 683101, India",,Kerala
COCHIN RECLAIM & RUBBER,"Kochi, Kerala, India",,Kerala
COCHIN RUBBER INDUSTRIES,"Kochi, Kerala, India",,Kerala
COCHIN RUBBERS,"23B, Major, Industrial Estate, South Kalamassery, Kalamassery, Kochi, Kerala 683109, India",,Kerala
COCHIN SURFACTANTS P.LTD.,"PLOT no 63, Edayar, Kerala 683502, India",,Kerala
COCHIN TRADERS COCHIN,"20/46B, Near I.O.C Petrol Pump, Palluruthy Veli, Aroor - Thoppumpady Rd, Palluruthy, Kochi, Kerala 682006, India",,Kerala
COCO  FIBRE TEX,"G83H+F9Q, Aarattuvazhi, Kanjiramchira, Aryad South, Alappuzha, Kerala 688007, India",,Kerala
COCO-LATEX EXPORTS,"No-7, First Floor, Kodava Samaja Building, First Main, Vasanth Nagar, Vasanth Nagar, Bengaluru, Karnataka 560052, India",Bangalore Division,Karnataka
COIMBATORE POTTERIES & REFRACTORIES,"Coimbatore, Tamil Nadu, India",,Tamil Nadu
COIR FLEX,"Building No.X11, Pattanakkad, Cherthala, Pattanakkad, Kerala 688531, India",,Kerala
COIR FLOOR FURNISHING CO.,"Kalyan Villa, Vellakinar Rd, Vellakkinar, Alappuzha, Kerala 688001, India",,Kerala
COIR MATES INDIA,"TP-12/498K, Varanad PO, Cherthala, Pin: 688539, Alappuzha, Cherthala, Kerala 688524, India",,Kerala
COMET EXPORTS,"J88R+699, Kanjikuzhy, Kanjikkuzhi, Kerala 688525, India",,Kerala
CONSOLIDATED WOOD INDUSTRIES,"Chingavanam, Kerala 686007, India",,Kerala
COONOOR TEA ESTATES CO. LTD.,"Coonoor, Tamil Nadu, India",,Tamil Nadu
COSMIK INDUSTRY,"514/7, Pothiyampalayam, Road, Arasur, Tamil Nadu 641407, India",,Tamil Nadu
COTTAGE ARTS EMPORIUM,"No. 29, TT Krishnamachari Rd, CIT Colony, Mylapore, Chennai, Tamil Nadu 600018, India",,Tamil Nadu
COTTON BUDS INC.,"2a, PN Rd, Palanisamy Nagar, Vengamedu, Poyampalayam, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
COTTON WOOD,"Cottonwood, AZ, USA",Yavapai County,Arizona
COTTON WORLD EXPORTS & IMPORTS,"3J93+84V, Talacauvery Layout, Amrutahalli, Bengaluru, Karnataka 560092, India",Bangalore Division,Karnataka
COVAI EXIM,"B No.10-1, Krishna Nagar, Maniyarkaranpalayam Road, Periyar Nagar, Anna Nagar, Coimbatore, Tamil Nadu 641006, India",,Tamil Nadu
COVEMA FILAMENTS LTD.,"14-B, CSEZ, Kakkanad, Kerala 682037, India",,Kerala
CPS TEXTILES P. LTD.,"26A, Kangayam Rd, opp. JMHS School, Kaliyappa Nagar, Cheran Nagar, Lakshmi Garden, Tiruppur, Tamil Nadu 641604, India",,Tamil Nadu
CRAFT INDIA FOOTWEAR CALICUT,"Kozhikode, Kerala, India",,Kerala
CRAFT KNIT GARMENTS,"4/684 Nochipalayam Road Veerapandi Post, Palladam Rd, Tiruppur, Tamil Nadu 641605, India",,Tamil Nadu
CREATIVE APPARELS,"21-KM, off Ferozepur Road, near Rohi Nala, Dullu Kalan, Lahore, Punjab, Pakistan",Lahore,Punjab
CREATIVE KNITS,"Sector 24, Plot # 61, 62, Sector 24 Korangi Industrial Area, Karachi, Karachi City, Sindh, Pakistan",Karachi City,Sindh
CRESCENT INTERNATIONAL TYRE TREADS,"9/22 HA IDA, Nalam Mile, ALUVA, Kerala 683112, India",,Kerala
CRESST CREATIONS,"5050 Quorum Dr Ste 700, Dallas, TX 75254, USA",Dallas County,Texas
CROSSINGS INTERNATIONAL DISTRIBUTION,"682037, CSEZ, Kochi, Kakkanad, Kerala 682037, India",,Kerala
CROWN TIMBERS,"20730 Block 3 Industrial, Gaborone, Botswana",Gaborone,Gaborone City
CTA APPARELS P.LTD.,"D 235, D Block, Sector 63, Noida, Uttar Pradesh 201301, India",Meerut Division,Uttar Pradesh
D.C. MILLS,"Valavanadu, Kalavoor P.O., Kanjikuzhy, Ward 1, Alappuzha, Kerala 688522, India",,Kerala
D.C.PRESS (P) LTD.,"Washington, DC, USA",District of Columbia,District of Columbia
D.G.EXIM,"Fortune Gateway, Guru Gobindsinhji Marg, TP 13, Chhani Jakatnaka, Vadodara, Gujarat 391740, India",,Gujarat
D.M.EXPORTS,"PLOT NO 54 DIAMOND NAGAR INDUSTRIAL ESTATE, behind MARKETING YARD, Mahuva, Gujarat 364290, India",,Gujarat
D.M.G EXPORTS,"42/60, Kumar Nagar, Renganatha Puram, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
D.S.P. KNITTING COMPANY,"Bridge Way Colony Extension, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
D.V. DEO INDUSTRIAL LTD.,"PLOT NO 9 MAJOR, Industrial Estate, South Kalamassery, Kalamassery, Kochi, Kerala 683109, India",,Kerala
D.V.DEO INDUSTRIAL LTD.,"PLOT NO 9 MAJOR, Industrial Estate, South Kalamassery, Kalamassery, Kochi, Kerala 683109, India",,Kerala
D2D INTERNATIONAL,"1/37, Nochipalayam, Veerapandi, Tiruppur, Tamil Nadu 641605, India",,Tamil Nadu
DAKSH INDIA SOURCING,"Sector 87 Besides city motors and vij garden, Sector 90 Rd, Sector 87, Gurugram, Haryana 122004, India",Gurgaon Division,Haryana
DECAAN TRADERS,"Shop No. 23 1-56 & 57, beside MCH Office, Chowk Mohammed Khan, Charminar, Ghansi Bazaar, Hyderabad, Telangana 500002, India",,Telangana
DECE TOOLS,"2XXQ+F5F, Gopalakrishnapuram, Ganapathy, Coimbatore, Tamil Nadu 641006, India",,Tamil Nadu
DECENT HANDICRAFTS,"28/243,Handicraft Market, Agra, Raja Mandi, Gokul Pura, Shahganj, Agra, Uttar Pradesh 282002, India",Agra Division,Uttar Pradesh
DECO DE TREND,"Sriperumbudur Taluk, 4/371, Vandalur - Wallajabad Road, David Nagar, Padappai, Chennai, Tamil Nadu 601301, India",,Tamil Nadu
DEE DEE INTERNATIONAL,"279/14 Baba, Gangapuri Road, near Shiv Mandir, Netaji Colony, Panipat, Haryana 132103, India",Karnal Division,Haryana
DEEKAY KNITWEARS,"SF NO.229, KARAIPUDHUR ARULPURAM, PALLADAM, RAOD, Arulpuram, Tiruppur, Tamil Nadu 641605, India",,Tamil Nadu
DEENARI INDIA OVERSEAS TRADING,"Deenari, Uttar Pradesh 231213, India",Mirzapur Division,Uttar Pradesh
DEEPA AGENCIES,"39/1384 Four Star Buildings Chittoor Road Valanjambalam, Ernakulam South, Kochi, Kerala 682016, India",,Kerala
DELSEA EXPORTS P.LTD.,"Nambiapuram, Palluruthy, Kochi, Kerala 682006, India",,Kerala
DELTA EXPORTS&IMPORTS,"293, Dhan Mill Rd, Chhatarpur Hills, Pocket D, Dr Ambedkar Colony, Chhatarpur, New Delhi, Delhi 110030, India",Delhi Division,Delhi
DELTA PLYWOODS AND BOARDS,"Iringole Rd, PO, Perumbavoor, Kerala 683548, India",,Kerala
DEVICOLAM DISTILLERIES LTD,"Parakkamugal Infopark Rd, Infopark Campus, Kochi, Kakkanad, Kerala 682030, India",,Kerala
DHANALAKSHMI WEAVING WORKS,"AKG Nagar Housing Colony, Kakkat, Kannur, Kerala 670005, India",,Kerala
DHANAM EXPORTS,"3/247, Senthil Nagar, Ganapathi Palayam, Kangayam Main Road, Tamilnadu, Padiyur, Nachipalayam, Tamil Nadu 638701, India",,Tamil Nadu
DHANAM TEXTILES,"30, Coral Merchant Street, Mannadi, George Town, Chennai, Tamil Nadu 600001, India",,Tamil Nadu
DHANU ENTERPRISES,"R-90, 2nd Stage, KSSIDC Industrial Estate, Madhugiri Rd, Antharasanahalli, Tumakuru, Arakere, Karnataka 572106, India",Bangalore Division,Karnataka
DHARAMVIR EXPORTS P.LTD.,"A-112, Defence Colony, Block F, Defence Colony, New Delhi, Delhi 110024, India",Delhi Division,Delhi
DIA EXPORTS,"E 77, EPIP, Site V, Kasana, Block H, Surajpur Site V, Greater Noida, Uttar Pradesh 203202, India",Meerut Division,Uttar Pradesh
DIVA EXPORTS P.LTD.,"3/2690 Ground Floor, Near 1st Tabut Momnawad Salabatpura, Salabatpura, Surat, Gujarat 395003, India",,Gujarat
DIVYA EXPORTS,"26, C S C, B-10, Vasant Kunj, Vasant Kunj, Pocket 10, Sector B, Vasant Kunj, New Delhi, Delhi 110070, India",Delhi Division,Delhi
DOLPHIN GARMENTS,"67RW+XV5 Free Zone، El Sharq, Port Said Governorate 8570010, Egypt",El Sharq,Port Said Governorate
DOLPHIN RUBBER INDUSTRIES,"Industrial Development Plot, Poovanthuruthu, Kottayam, Kerala 686012, India",,Kerala
DON TEX,"8/24 F ANGERIPALAYAM ROAD OPP.KONGU VELLALAR SCHOOL TIRUPUR, Mahavishnu Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",,Tamil Nadu
DREAMS EXPORTS,"7G3C+5GX, Thattarambalam, Mavelikara, Kannamangalam North, Kerala 690103, India",,Kerala
DUBAI COLLECTION,Dubai - United Arab Emirates,,Dubai
DUBAI IMPORTS&EXPORTS,Dubai - United Arab Emirates,,Dubai
DUINKOP ENTERPRISES P.LTD.,"Dasanaikenpalayam (po), Pollachi TK, SF 58, Palladam Main Road, Pongalur, Tamil Nadu 642202, India",,Tamil Nadu
DURO OVERSEAS TRDING HOUSE,"1143, Mettupalayam Rd, near Murugan Mills, Nesavaalar Colony, Coimbatore, Tamil Nadu 641043, India",,Tamil Nadu
DUSTAN WOOD,"Kurichy, Thuruthy, Kerala 686532, India",,Kerala
DYNAMIC TECHNO MEDICALS PVT. LTD.,"Kodikuthimala, Ashokapuram, Edathala, Aluva, Kerala 683101, India",,Kerala
EASTERN ENGINEERS,"SF.No.418,Karukkankattor pirivu,Covai main road, Perundurai, Tamil Nadu 638052, India",,Tamil Nadu
EASTERN EXPORTS,"508, 5th Floor, Central Square, New, near KB ROYAL PHOENIX, Chandkheda, Ahmedabad, Gujarat 382424, India",,Gujarat
EASTERN RUG MILLS,"CCSB Rd, Civil Station Ward, Alappuzha, Kerala 688001, India",,Kerala
EBENEZER CASHEW CO.,"Colorado, USA",,Colorado
ECO TOUCH LLP,"No 1 Garden View Opp Mohan Apartments B B T Wadi, Yari Rd, Jeet Nagar, Versova, Andheri West, Mumbai, Maharashtra 400061, India",Konkan Division,Maharashtra
EGATE INTERNATIONAL,"Lane 1, VRWA, near State Bank of India, Vyttila, Ernakulam, Kochi, Kerala 682019, India",,Kerala
ELAN EXPORTS,"37QR+8H7, Tiruppur, Tamil Nadu 641687, India",,Tamil Nadu
ELUMALAI APPARELS,"Gandhi Road, Opposite To Nataraja Sabari Garden,, D-1, Anupparpalayam Pudur, Tiruppur, A.Thirumuruganpoondi, Tamil Nadu 641652, India",,Tamil Nadu
EMBASSY OF KUWAIT,"2940 Tilden St NW, Washington, DC 20008, USA",,District of Columbia
EMERALD EXPORTS & IMPORTS,"601, 6th Floor, Atlantic Commercial Tower Patel Chowk, RB Mehta Marg, Saibaba Nagar, Pant Nagar, Ghatkopar (E, Mumbai, Maharashtra 400077, India",Konkan Division,Maharashtra
EMIL TRADERS P.LTD.,"M567+639, Meenangadi, Kerala 673591, India",,Kerala
EMINENT MINI STORES,"7/808, Court Rd, Near Central Fish Market, Mananchira, Kozhikode, Kerala 673001, India",,Kerala
EMMANUEL CASHEW INDUSTRIES,"WRP4+F59, Konnathu Mukku - Mathayi Mukku Rd, Chepra, Kerala 691520, India",,Kerala
EMPEROR TEXTILES,"Nh 47 Main Road, SS Nagar, Tiruppur, Tamil Nadu 641666, India",,Tamil Nadu
ENGINEERED  ELASTOMER SOLUTIONS CO.,"SDF 16A, IVth Floor, CSEZ, Kakkanad, Kochi, Kakkanad, Kerala 682037, India",,Kerala
ENJAYES SPICES & CHEMICAL OILS (P) LTD.,"Spices Hill, Vallicode, Pathanamthitta, Kottayam, Vallicode Kottayam, Kerala 689656, India",,Kerala
ENTICE GARMENTS,"No.2, to Muthanampalayam Road, Muthanampalayam (Post),, Nallur, Tiruppur, Tamil Nadu 641606, India",,Tamil Nadu
ENTRACK OVERSEAS P.LTD.,"#213 & 214, I Floor, A D Corp Mahendra Arcade, K R Rao Road, Hampankatta, Mangaluru, Karnataka 575003, India",Mysore Division,Karnataka
ESCON CHEMICAL COMPANY,"423 A South vellarapilly, po, Kochi, Thekkumbhagom, Kerala 683580, India",,Kerala
ESM TEXTILES,"9FXW+32J, Dhalavaipuram, Tamil Nadu 626188, India",,Tamil Nadu
ESMARIO EXPORT ENTERPRISES,"WHH6+WJW, Kavanad, Sakthikulangara North, Kollam, Kerala 691003, India",,Kerala
ESS GEE GARMENTS,"No:7, MS Nagar 2nd Street, Asirwatham Stores, Kondu Main Road, Appachi Nagar, Kongu Nagar, Tiruppur, Tamil Nadu 641607, India",,Tamil Nadu
ESS PEE KNIT WEAR,"Kangayam Rd, Rajiv Nagar, Bavani Nagar, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
ESSA GARMENTS,"10, Pushpa Nagr, Kangayam Cross Road, Kannipiran Colony, Binny Compound, Tiruppur, Tamil Nadu 641604, India",,Tamil Nadu
ESTILO FASHIONS,"C100, 1'ST AVENUE, Chintamani, C Block, Annanagar East, Chennai, Tamil Nadu 600102, India",,Tamil Nadu
ESWARI GLOBAL METAL INDUSTRIES P.LTD.,"D. No.1-S-17-1168/11(1) KRISHNA TOWERS FIRST FLOOR, NEAR MORE SHOP LADYHILL MANGALORE, Urwa, Mangaluru, Karnataka 575006, India",Mysore Division,Karnataka
EURO INDIA EXPORTS (P) LTD.,"MFVR+253, Badu Rd, Madhyamgram, Kolkata, West Bengal Kolkata:-128, India",Presidency Division,West Bengal
EVEREST WOOD INDUSTRIES,"Xix/318 Kanjirakkadu, Rayonpuram P.O, Perumbavoor Kochi- 683543, Kerala, Ernakulam, Perumbavoor, Kerala 683543, India",,Kerala
EVERGREEN EXPORTS,"Willingdon Island, Kochi, Kerala 682003, India",,Kerala
EVERGREEN SORTING TECHNOLOGIES,"519, Athipalayam Rd, Sreevatsa Global Village, Chinnavedampatti, Coimbatore, Tamil Nadu 641049, India",,Tamil Nadu
EVERWIN MARKETING VENTURES P.LTD.,"23, Jalan Rentap, 96100 Sarikei, Sarawak, Malaysia",,Sarawak
EXCEL IMPEX,"Excel Tower, 7/138 B, Puranattukara, Kerala 680551, India",,Kerala
EXCEL LEATHERS,"Near KSEB, 68/1637A, Mariakutty John Rd, near Power House Road, Power House Junction, Kacheripady, Kochi, Kerala 682018, India",,Kerala
EXIM KNITTERS,"No-1, L I C Colony, 1st Street, College Road, College Road, Odakkadu, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
F.G.TRADING COMPANY,"Room No:40/5476, First Floor,Ruquia Chamber, TD Rd, Padma Junction, Pullepady, Kochi, Kerala 682035, India",,Kerala
F.L. EXPORTS,"Florida, USA",,Florida
FABRO TEXTILES,"48H4+2W8, Thiruvanakudi Nagar, Sirupooluvapatti, Tiruppur, Tamil Nadu 641652, India",,Tamil Nadu
FACILE MACHINES,"SF.No.21, Sundarapuram to Madukkarai Market Road, Madukkarai Post, Madukkarai, Tamil Nadu 641105, India",,Tamil Nadu
FAIRWAY CREATIONS,"SF No 343,Ramraj Nagar,80 ft road, near BPL Tower, Gandhi Nagar Post, Thiyagi Palanisamy Nagar, Velampalayam, Tiruppur, Tamil Nadu 641603, India",,Tamil Nadu
FANTOM MARKETING,"J663+5MR, Medical College Approach Rd, Thangaloor, Kerala 680581, India",,Kerala
FATHIMA TILES,"P.O Marathakkara, Ollur, Thrissur, Kerala 680320, India",,Kerala
FAVOUR-ITA INTERNATIONAL,"Door No. XI/408, NH-66, Cheriakadavu, Kannamaly, Cheriakadavu, Kannamaly, Kochi, Kerala 682008, India",,Kerala
FCI OEN CONNECTORS LTD.,"29/2089 State Highway 15 Tripunithura, Road, Thykoodam, Vyttila, Kochi, Kerala 682019, India",,Kerala
FEBIN MARINE FOODS,"Eramalloor,, Chandiroor, Alappuzha, Kerala 688537, India",,Kerala
FERNANDES BROTHERS,"Maroli, VVHJ+W4G, Kulshekar, Kulashekara, Mangaluru, Karnataka 575005, India",Mysore Division,Karnataka
FIBER WONDERS,"M899+27Q Perumpara Juction, Po, Kuruppan Kulangara, Cherthala, Cherthala South, Kerala 688539, India",,Kerala
FIBRE WORLD,"S.N.V. Road, Kannadikavala, Aryakara, Muhamma, Kerala 688525, India",,Kerala
FILATEX VECHUKUNNEL PVT LTD.,"Canal Pirivu, Pampampallam, RR98+25C, Kanjikode, Pudussery East, Kerala 678557, India",,Kerala
FILTROWIN INDUSTRIES,"1150c, Subhash Chandra Bose Rd, Jawahar Nagar, Elamkulam, Kochi, Kerala 682020, India",,Kerala
FIN INTERNATIONAL,"Vox Studios, 1-45 Durham St, London SE11 5JH, UK",Greater London,England
FINE ART EMPORIUM,"6/140, Synagogue Ln, Jew Town, Kappalandimukku, Mattancherry, Kochi, Kerala 682002, India",,Kerala
FIVE STAR CASHEWS,"HWJ3+P8P, Derabassi - Barwala Rd, Bhagwanpur, Rampur Sainian, Punjab 140507, India",Ropar Division,Punjab
FIVE STAR OFFSET PRINTERS,"Press Kottadayil Building, Near North,, Lakeshore Hospital, Nettoor, Maradu, Kochi, Kerala 682040, India",,Kerala
FLAVOURS OF KERALA,"1104 Klondike Rd Unit B, Kanata, ON K2K 1X7, Canada",Ottawa,Ontario
FLEMINGO DUTY FREE SHOP,"JCRQ+HFC Netaji Subhash Chandra Bose International Airport, International Airport, Dum Dum, Kolkata, North Dumdum, West Bengal 700052, India",Presidency Division,West Bengal
FLOW LINK SYSTEMS P. LTD.,"189 Uthupalayam, Avinashi Rd, Arasur, Uthupalayam, Tamil Nadu 641407, India",,Tamil Nadu
FLOWER KNITTING MILLS,"487V+23V, 50 Feet Rd Lakshmi Nagar, Bridge Way Colony Extension, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
FLUID PUMPS AND EQUIPMENT INDIA PVT LTD.,"Fluid Pumps & Equipment India Pvt Ltd 7/222, Nagamanaickenpalayam, Sakthi Nagar, Pattanam, Coimbatore, Sakthi Nagar, Tamil Nadu 641016, India",,Tamil Nadu
FOAM MATTINGS INDIA LTD.,"beach, Civil Station Ward, Alappuzha, Kerala 688012, India",,Kerala
FOCUS APPARELS,"AV Building, Cherattukuzhi Road, Down Hill, Malappuram, Kerala 676519, India",,Kerala
FOCUS IMPEX,"Strada Lacramioarelor 10, Tășnad 445300, Romania",Oraş Tăşnad,Județul Satu Mare
FOODCO DELICASIES INDIA P.LTD.,"R8MQ+C3G, Cherthala - Arookutty Rd, Panavally, Kerala 688526, India",,Kerala
FOOT WELL EXIM,"Aravankara - Mini Ootty - Arimbramala Rd, Pookkottur, Kerala 676517, India",,Kerala
FORT ROYALE,"W3H6+2PH, Qila Rd, Masud Nagar, Qila, Aligarh, Uttar Pradesh 202001, India",Aligarh Division,Uttar Pradesh
FOUNTAINHEAD EXPORTS,"146 A-Z Industrial Estate, G K Marg, Worli Naka, Lower Parel West, Lower Parel, Mumbai, Maharashtra 400013, India",Konkan Division,Maharashtra
FOURLINE INTERIORS,"Fourline Trading & Contracting Offfice No 08, Al Rufaa Tower Building No 54, Al Meena Street Old Salata PB NO : 32367, الدوحة، Qatar",الهتمي العتيق 17,بلدية الدوحه
FRESCO GARMENTS,"1A, Pugazhum perumalpuram, 3rd street Kumarananthapuram, Vengatappa Gounder Layout, Kumarnathapuram, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
FRIENDS MARINE INDUSTRIES,"R8C3+Q4R Between konkery bridge and Railway cross, Vattathara, Ezhupunna, Kerala 688537, India",,Kerala
FRUIT INDIA INTERNATIONAL,"Godown No. 22, Export Building, APMC Vegetable Market, Sector-19, Vashi- Turbhe, Navi Mumbai, APMC Market, Sector 19, Vashi, Navi Mumbai, Maharashtra 400705, India",Konkan Division,Maharashtra
FUCHSIA GARMENTS,"Sf No:14/2, Parapalayam, Mangalam Road, Mangalam Road, near Mps Theatre, Vadkuthottam, Parapalayam, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",,Tamil Nadu
G.K.S BUSINESS ASSOCIATES,"GKS COMPLEX, 4/450 , AROOKUTTY FERRY ROAD , AROOR 688534, Aroor gram panchayat, Kochi, Kerala 688534, India",,Kerala
G.M.EXPORT HOUSE,"48PM+X9X, Unnamed Road, Mahavishnu Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641603, India",,Tamil Nadu
G.P.TEXTILES,"X349+QM7, Anna Nagar, Karur, Tamil Nadu 639001, India",,Tamil Nadu
G.PAK,"Graphic Rd, Accra, Ghana",Accra Metropolis,Greater Accra Region
G.R.B.DAIRY FOODS P.LTD.,"PHASE I & II, SIDCO Industrial Estate, Sipcot Ph. I, Hosur, Tamil Nadu 635126, India",,Tamil Nadu
GAJENDRA AGENCIES,"52, Bharathi Nagar, 1st St, Bharathi Nagar, Raja Nagar, Ganapathy, Coimbatore, Tamil Nadu 641006, India",,Tamil Nadu
GALAXY GARMENTS,"12, Therkku Thottam Odai Rd, Karuvampalayam, Tiruppur, Tamil Nadu 641604, India",,Tamil Nadu
GALAXY IMPEX,"46, Pradhan Marg, Gem Enclave, Malviya Nagar, Jaipur, Rajasthan 302017, India",Jaipur Division,Rajasthan
GANGAI GARMENTS,"S F No-217/I, Gangai Gardens, Kavilipalayam Road, Sirupooluvapatti, Gandhi Nagar, Gandhi Nagar, SBI Colony, Gandhinagar, Velampalayam, Tiruppur, Tamil Nadu 641603, India",,Tamil Nadu
GANGO GARMENTS,"487C+5VP, Vivekananda Nagar, Sri Vidya Nagar, Tiruppur, Tamil Nadu 641603, India",,Tamil Nadu
GARAN INDUSTRIES,"Room No.8, 2nd Floor Mapala, House 133, 137, Perin Nariman St, Borabazar Precinct, Ballard Estate, Fort, Mumbai, Maharashtra 400001, India",Konkan Division,Maharashtra
GARTEX EXPORTS (INDIA) P. LTD.,"2H26+HH8, Kangayam Rd, opp. Telephone exchange, Kalimedu, Tiruppur, Kangeyam, Tamil Nadu 638701, India",,Tamil Nadu
GATES WEARS ,"362/3A, PUDUPALAYAM Nachipalayam post Vijayapuram via, Kangayam Rd, Tiruppur, Tamil Nadu 641606, India",,Tamil Nadu
GAYATHRI MATCH INDUSTRIES,"police quarters, opposite KR bakery, Agraharam, Singanallur, Coimbatore, Tamil Nadu 641005, India",,Tamil Nadu
GCC LANDSCAPE,"Building No.C210, Sector E04/102,Office No. 1003-1004,Hatta Street - Muroor Rd - الدانة - Zone 1 - أبو ظبي - United Arab Emirates",,أبو ظبي
GEDEE WEILER P.LTD.,"SF No: 490, Vellalore Road Podanur, PO, Railway Colony 20 Blocks, Coimbatore, Podanur, Tamil Nadu 641023, India",,Tamil Nadu
GEEKAY SPECIALITY CHEMICALS,"Thrissur,, Ollur Industrial Estate, Ollur, Thrissur, Kerala 680306, India",,Kerala
GEENA GARMENTS,"410,r.k nagar,pitchampalayam pudur post, PN Rd, Raja Nagar, Pitchampalayam Pudur, Tiruppur, Tamil Nadu 641602, India",,Tamil Nadu
